omega;phi_set;final_com_dx;final_com_x;final_com_y;phi0;phi1;phi2;phi3
701.6779210317042;(np.float64(3.141592653589793), np.float64(6.283185307179586), np.float64(3.141592653589793), np.float64(3.141592653589793));1.151876099891264;1.176876099891264;2.8035558777601106;3.141592653589793;6.283185307179586;3.141592653589793;3.141592653589793
701.6779210317042;(np.float64(3.141592653589793), np.float64(6.283185307179586), np.float64(3.141592653589793), np.float64(6.283185307179586));0.43061948371698433;0.45561948371698435;2.0517076573731723;3.141592653589793;6.283185307179586;3.141592653589793;6.283185307179586
701.6779210317042;(np.float64(3.141592653589793), np.float64(6.283185307179586), np.float64(6.283185307179586), np.float64(0.0));-0.2955105074085663;-0.2705105074085663;0.3947787088114585;3.141592653589793;6.283185307179586;6.283185307179586;0.0
701.6779210317042;(np.float64(3.141592653589793), np.float64(6.283185307179586), np.float64(6.283185307179586), np.float64(3.141592653589793));1.185770119346642;1.2107701193466418;3.1552234171877727;3.141592653589793;6.283185307179586;6.283185307179586;3.141592653589793
701.6779210317042;(np.float64(6.283185307179586), np.float64(0.0), np.float64(0.0), np.float64(0.0));-0.46401863142270194;-0.4390186314227019;3.604298810060359;6.283185307179586;0.0;0.0;0.0
701.6779210317042;(np.float64(3.141592653589793), np.float64(6.283185307179586), np.float64(6.283185307179586), np.float64(6.283185307179586));-0.6361004720650417;-0.6111004720650417;4.284673988873593;3.141592653589793;6.283185307179586;6.283185307179586;6.283185307179586
701.6779210317042;(np.float64(6.283185307179586), np.float64(0.0), np.float64(0.0), np.float64(3.141592653589793));-2.6440003191164996;-2.6190003191164997;6.7795890302741455;6.283185307179586;0.0;0.0;3.141592653589793
701.6779210317042;(np.float64(6.283185307179586), np.float64(0.0), np.float64(0.0), np.float64(6.283185307179586));-0.8177048951819343;-0.7927048951819343;2.9719032397278364;6.283185307179586;0.0;0.0;6.283185307179586
701.6779210317042;(np.float64(6.283185307179586), np.float64(0.0), np.float64(3.141592653589793), np.float64(0.0));-0.9581144666380038;-0.9331144666380038;1.1714883273299834;6.283185307179586;0.0;3.141592653589793;0.0
701.6779210317042;(np.float64(6.283185307179586), np.float64(0.0), np.float64(3.141592653589793), np.float64(3.141592653589793));1.047173980683064;1.072173980683064;1.2681251107181508;6.283185307179586;0.0;3.141592653589793;3.141592653589793
701.6779210317042;(np.float64(6.283185307179586), np.float64(0.0), np.float64(3.141592653589793), np.float64(6.283185307179586));-0.7980520335768102;-0.7730520335768102;1.282358470567808;6.283185307179586;0.0;3.141592653589793;6.283185307179586
701.6779210317042;(np.float64(6.283185307179586), np.float64(0.0), np.float64(6.283185307179586), np.float64(0.0));-0.0208335397550924;0.0041664602449076014;0.6432767242240808;6.283185307179586;0.0;6.283185307179586;0.0
701.6779210317042;(np.float64(6.283185307179586), np.float64(0.0), np.float64(6.283185307179586), np.float64(3.141592653589793));1.0004456773299426;1.0254456773299425;2.2207268401069475;6.283185307179586;0.0;6.283185307179586;3.141592653589793
701.6779210317042;(np.float64(6.283185307179586), np.float64(0.0), np.float64(6.283185307179586), np.float64(6.283185307179586));0.08949520231109118;0.11449520231109117;2.642794247930791;6.283185307179586;0.0;6.283185307179586;6.283185307179586
701.6779210317042;(np.float64(6.283185307179586), np.float64(3.141592653589793), np.float64(0.0), np.float64(0.0));1.4772677198807047;1.5022677198807046;2.8904803661545846;6.283185307179586;3.141592653589793;0.0;0.0
701.6779210317042;(np.float64(6.283185307179586), np.float64(3.141592653589793), np.float64(0.0), np.float64(3.141592653589793));-0.24065544951388154;-0.21565544951388155;2.748151814119487;6.283185307179586;3.141592653589793;0.0;3.141592653589793
701.6779210317042;(np.float64(6.283185307179586), np.float64(3.141592653589793), np.float64(0.0), np.float64(6.283185307179586));-0.10318898534384138;-0.07818898534384139;2.164165698422125;6.283185307179586;3.141592653589793;0.0;6.283185307179586
701.6779210317042;(np.float64(6.283185307179586), np.float64(3.141592653589793), np.float64(3.141592653589793), np.float64(0.0));-1.498832403591733;-1.4738324035917332;6.004342928221165;6.283185307179586;3.141592653589793;3.141592653589793;0.0
701.6779210317042;(np.float64(6.283185307179586), np.float64(3.141592653589793), np.float64(3.141592653589793), np.float64(3.141592653589793));0.5861823556036535;0.6111823556036535;6.097102243015093;6.283185307179586;3.141592653589793;3.141592653589793;3.141592653589793
701.6779210317042;(np.float64(6.283185307179586), np.float64(3.141592653589793), np.float64(3.141592653589793), np.float64(6.283185307179586));-2.8518860569583144;-2.8268860569583145;7.283832032327006;6.283185307179586;3.141592653589793;3.141592653589793;6.283185307179586
701.6779210317042;(np.float64(6.283185307179586), np.float64(3.141592653589793), np.float64(6.283185307179586), np.float64(0.0));3.8009572652583548;3.8259572652583547;10.636112184081304;6.283185307179586;3.141592653589793;6.283185307179586;0.0
701.6779210317042;(np.float64(6.283185307179586), np.float64(3.141592653589793), np.float64(6.283185307179586), np.float64(3.141592653589793));-0.2662368656774119;-0.2412368656774119;0.9437252005942742;6.283185307179586;3.141592653589793;6.283185307179586;3.141592653589793
701.6779210317042;(np.float64(6.283185307179586), np.float64(3.141592653589793), np.float64(6.283185307179586), np.float64(6.283185307179586));3.943528654400131;3.968528654400131;13.864692706163124;6.283185307179586;3.141592653589793;6.283185307179586;6.283185307179586
701.6779210317042;(np.float64(6.283185307179586), np.float64(6.283185307179586), np.float64(0.0), np.float64(0.0));-1.4585451896920758;-1.433545189692076;5.4096361483969275;6.283185307179586;6.283185307179586;0.0;0.0
701.6779210317042;(np.float64(6.283185307179586), np.float64(6.283185307179586), np.float64(0.0), np.float64(3.141592653589793));0.3654405298947052;0.39044052989470523;5.329985921716537;6.283185307179586;6.283185307179586;0.0;3.141592653589793
701.6779210317042;(np.float64(6.283185307179586), np.float64(6.283185307179586), np.float64(0.0), np.float64(6.283185307179586));0.24019973649672513;0.2651997364967251;0.4274675279166626;6.283185307179586;6.283185307179586;0.0;6.283185307179586
701.6779210317042;(np.float64(6.283185307179586), np.float64(6.283185307179586), np.float64(3.141592653589793), np.float64(0.0));0.4613489113084568;0.4863489113084568;7.2589840038422295;6.283185307179586;6.283185307179586;3.141592653589793;0.0
701.6779210317042;(np.float64(6.283185307179586), np.float64(6.283185307179586), np.float64(3.141592653589793), np.float64(3.141592653589793));0.44720860551741604;0.47220860551741606;5.1268448604073535;6.283185307179586;6.283185307179586;3.141592653589793;3.141592653589793
701.6779210317042;(np.float64(6.283185307179586), np.float64(6.283185307179586), np.float64(3.141592653589793), np.float64(6.283185307179586));0.12388890340507874;0.14888890340507874;1.3770525288731437;6.283185307179586;6.283185307179586;3.141592653589793;6.283185307179586
701.6779210317042;(np.float64(6.283185307179586), np.float64(6.283185307179586), np.float64(6.283185307179586), np.float64(0.0));-0.5242087222157028;-0.4992087222157028;1.0270529838090507;6.283185307179586;6.283185307179586;6.283185307179586;0.0
701.6779210317042;(np.float64(6.283185307179586), np.float64(6.283185307179586), np.float64(6.283185307179586), np.float64(3.141592653589793));-2.8518480891569804;-2.8268480891569805;7.47241493040867;6.283185307179586;6.283185307179586;6.283185307179586;3.141592653589793
701.6779210317042;(np.float64(6.283185307179586), np.float64(6.283185307179586), np.float64(6.283185307179586), np.float64(6.283185307179586));-0.008995803035752963;0.016004196964247038;0.486449247148016;6.283185307179586;6.283185307179586;6.283185307179586;6.283185307179586
1398.3558420634083;(np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0));0.3151222727430115;0.34012227274301154;10.082638109006027;0.0;0.0;0.0;0.0
1398.3558420634083;(np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(3.141592653589793));2.338294579808159;2.363294579808159;8.470325676410946;0.0;0.0;0.0;3.141592653589793
1398.3558420634083;(np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(6.283185307179586));-1.464673730094249;-1.439673730094249;4.534513729238734;0.0;0.0;0.0;6.283185307179586
1398.3558420634083;(np.float64(0.0), np.float64(0.0), np.float64(3.141592653589793), np.float64(0.0));-0.6476395294675422;-0.6226395294675422;2.102171123926122;0.0;0.0;3.141592653589793;0.0
1398.3558420634083;(np.float64(0.0), np.float64(0.0), np.float64(3.141592653589793), np.float64(3.141592653589793));0.31945338418729896;0.344453384187299;2.0482768952456514;0.0;0.0;3.141592653589793;3.141592653589793
1398.3558420634083;(np.float64(0.0), np.float64(0.0), np.float64(3.141592653589793), np.float64(6.283185307179586));0.3229655225710462;0.34796552257104624;0.8517890053283027;0.0;0.0;3.141592653589793;6.283185307179586
1398.3558420634083;(np.float64(0.0), np.float64(0.0), np.float64(6.283185307179586), np.float64(0.0));0.8663351477602894;0.8913351477602894;2.752903441457007;0.0;0.0;6.283185307179586;0.0
1398.3558420634083;(np.float64(0.0), np.float64(0.0), np.float64(6.283185307179586), np.float64(3.141592653589793));-0.01209460422370186;0.012905395776298142;5.857166174330265;0.0;0.0;6.283185307179586;3.141592653589793
1398.3558420634083;(np.float64(0.0), np.float64(0.0), np.float64(6.283185307179586), np.float64(6.283185307179586));-0.5756170061844332;-0.5506170061844332;1.9333790670408957;0.0;0.0;6.283185307179586;6.283185307179586
1398.3558420634083;(np.float64(0.0), np.float64(3.141592653589793), np.float64(0.0), np.float64(0.0));0.7339434690692097;0.7589434690692097;0.48812043882901357;0.0;3.141592653589793;0.0;0.0
1398.3558420634083;(np.float64(0.0), np.float64(3.141592653589793), np.float64(0.0), np.float64(3.141592653589793));-5.963991158916548e-08;0.024999940360088412;4.415932468022925;0.0;3.141592653589793;0.0;3.141592653589793
1398.3558420634083;(np.float64(0.0), np.float64(3.141592653589793), np.float64(0.0), np.float64(6.283185307179586));-0.2737968507772778;-0.24879685077727778;1.8045500990623606;0.0;3.141592653589793;0.0;6.283185307179586
1398.3558420634083;(np.float64(0.0), np.float64(3.141592653589793), np.float64(3.141592653589793), np.float64(0.0));-0.31945526435393723;-0.2944552643539372;2.0482847019866757;0.0;3.141592653589793;3.141592653589793;0.0
1398.3558420634083;(np.float64(0.0), np.float64(3.141592653589793), np.float64(3.141592653589793), np.float64(3.141592653589793));-1.3313071605093072;-1.3063071605093073;3.683242338750027;0.0;3.141592653589793;3.141592653589793;3.141592653589793
1398.3558420634083;(np.float64(0.0), np.float64(3.141592653589793), np.float64(3.141592653589793), np.float64(6.283185307179586));-0.3194564534967572;-0.2944564534967572;2.048289760415724;0.0;3.141592653589793;3.141592653589793;6.283185307179586
1398.3558420634083;(np.float64(0.0), np.float64(3.141592653589793), np.float64(6.283185307179586), np.float64(0.0));-1.0964014791009697;-1.0714014791009698;1.7975344480592588;0.0;3.141592653589793;6.283185307179586;0.0
1398.3558420634083;(np.float64(0.0), np.float64(3.141592653589793), np.float64(6.283185307179586), np.float64(3.141592653589793));-3.592129530285981e-08;0.0249999640787047;4.416032258242259;0.0;3.141592653589793;6.283185307179586;3.141592653589793
1398.3558420634083;(np.float64(0.0), np.float64(3.141592653589793), np.float64(6.283185307179586), np.float64(6.283185307179586));-0.6912355766440546;-0.6662355766440545;0.8788093293360905;0.0;3.141592653589793;6.283185307179586;6.283185307179586
1398.3558420634083;(np.float64(0.0), np.float64(6.283185307179586), np.float64(0.0), np.float64(0.0));-0.41170112711494117;-0.38670112711494115;3.571413004563971;0.0;6.283185307179586;0.0;0.0
1398.3558420634083;(np.float64(0.0), np.float64(6.283185307179586), np.float64(0.0), np.float64(3.141592653589793));-0.9546059716477707;-0.9296059716477707;1.223662114089663;0.0;6.283185307179586;0.0;3.141592653589793
1398.3558420634083;(np.float64(0.0), np.float64(6.283185307179586), np.float64(0.0), np.float64(6.283185307179586));1.202069785252546;1.2270697852525458;2.1915302176244404;0.0;6.283185307179586;0.0;6.283185307179586
1398.3558420634083;(np.float64(0.0), np.float64(6.283185307179586), np.float64(3.141592653589793), np.float64(0.0));0.7009743869177113;0.7259743869177113;2.827392006186434;0.0;6.283185307179586;3.141592653589793;0.0
1398.3558420634083;(np.float64(0.0), np.float64(6.283185307179586), np.float64(3.141592653589793), np.float64(3.141592653589793));0.3194578937371227;0.3444578937371227;2.048295593779651;0.0;6.283185307179586;3.141592653589793;3.141592653589793
1398.3558420634083;(np.float64(0.0), np.float64(6.283185307179586), np.float64(3.141592653589793), np.float64(6.283185307179586));0.10262568723828255;0.12762568723828255;1.34043736115179;0.0;6.283185307179586;3.141592653589793;6.283185307179586
1398.3558420634083;(np.float64(0.0), np.float64(6.283185307179586), np.float64(6.283185307179586), np.float64(0.0));0.7434213025799159;0.7684213025799159;0.6627019412602126;0.0;6.283185307179586;6.283185307179586;0.0
1398.3558420634083;(np.float64(0.0), np.float64(6.283185307179586), np.float64(6.283185307179586), np.float64(3.141592653589793));-1.5757389000874011;-1.5507389000874012;3.294105208887546;0.0;6.283185307179586;6.283185307179586;3.141592653589793
1398.3558420634083;(np.float64(0.0), np.float64(6.283185307179586), np.float64(6.283185307179586), np.float64(6.283185307179586));0.18396073130639484;0.20896073130639484;1.281995395197505;0.0;6.283185307179586;6.283185307179586;6.283185307179586
1398.3558420634083;(np.float64(3.141592653589793), np.float64(0.0), np.float64(0.0), np.float64(0.0));-0.4889157501660833;-0.4639157501660833;0.45713563424713916;3.141592653589793;0.0;0.0;0.0
1398.3558420634083;(np.float64(3.141592653589793), np.float64(0.0), np.float64(0.0), np.float64(3.141592653589793));0.348819830396558;0.37381983039655803;0.4929402134396337;3.141592653589793;0.0;0.0;3.141592653589793
1398.3558420634083;(np.float64(3.141592653589793), np.float64(0.0), np.float64(0.0), np.float64(6.283185307179586));1.3041713257037395;1.3291713257037394;2.7308692349733312;3.141592653589793;0.0;0.0;6.283185307179586
1398.3558420634083;(np.float64(3.141592653589793), np.float64(0.0), np.float64(3.141592653589793), np.float64(0.0));-1.5168663144844814;-1.4918663144844815;4.4841400817309225;3.141592653589793;0.0;3.141592653589793;0.0
1398.3558420634083;(np.float64(3.141592653589793), np.float64(0.0), np.float64(3.141592653589793), np.float64(3.141592653589793));-0.7095706222802621;-0.6845706222802621;1.4897182597458989;3.141592653589793;0.0;3.141592653589793;3.141592653589793
1398.3558420634083;(np.float64(3.141592653589793), np.float64(0.0), np.float64(3.141592653589793), np.float64(6.283185307179586));-0.8114919211175533;-0.7864919211175533;2.132891757247051;3.141592653589793;0.0;3.141592653589793;6.283185307179586
1398.3558420634083;(np.float64(3.141592653589793), np.float64(0.0), np.float64(6.283185307179586), np.float64(0.0));0.9210365920998974;0.9460365920998974;1.4537534562927192;3.141592653589793;0.0;6.283185307179586;0.0
1398.3558420634083;(np.float64(3.141592653589793), np.float64(0.0), np.float64(6.283185307179586), np.float64(3.141592653589793));0.35513135798840373;0.38013135798840375;0.513978638744156;3.141592653589793;0.0;6.283185307179586;3.141592653589793
1398.3558420634083;(np.float64(3.141592653589793), np.float64(0.0), np.float64(6.283185307179586), np.float64(6.283185307179586));-0.7973604075353666;-0.7723604075353666;1.041499507745971;3.141592653589793;0.0;6.283185307179586;6.283185307179586
1398.3558420634083;(np.float64(3.141592653589793), np.float64(3.141592653589793), np.float64(0.0), np.float64(3.141592653589793));-0.18138172129563754;-0.15638172129563754;0.7018466321790944;3.141592653589793;3.141592653589793;0.0;3.141592653589793
1398.3558420634083;(np.float64(3.141592653589793), np.float64(3.141592653589793), np.float64(0.0), np.float64(0.0));1.7609294716773525;1.7859294716773524;3.2837719363504125;3.141592653589793;3.141592653589793;0.0;0.0
1398.3558420634083;(np.float64(3.141592653589793), np.float64(3.141592653589793), np.float64(0.0), np.float64(6.283185307179586));1.6973628697939258;1.7223628697939257;3.993314997303752;3.141592653589793;3.141592653589793;0.0;6.283185307179586
1398.3558420634083;(np.float64(3.141592653589793), np.float64(3.141592653589793), np.float64(3.141592653589793), np.float64(0.0));0.7095695572623244;0.7345695572623244;1.4897218569134072;3.141592653589793;3.141592653589793;3.141592653589793;0.0
1398.3558420634083;(np.float64(3.141592653589793), np.float64(3.141592653589793), np.float64(3.141592653589793), np.float64(3.141592653589793));1.7176717409290339;1.7426717409290338;5.463919286448998;3.141592653589793;3.141592653589793;3.141592653589793;3.141592653589793
1398.3558420634083;(np.float64(3.141592653589793), np.float64(3.141592653589793), np.float64(3.141592653589793), np.float64(6.283185307179586));0.7095743219608002;0.7345743219608002;1.4897057777501213;3.141592653589793;3.141592653589793;3.141592653589793;6.283185307179586
1398.3558420634083;(np.float64(3.141592653589793), np.float64(3.141592653589793), np.float64(6.283185307179586), np.float64(0.0));1.8767524714420172;1.901752471442017;3.778768293872344;3.141592653589793;3.141592653589793;6.283185307179586;0.0
1398.3558420634083;(np.float64(3.141592653589793), np.float64(3.141592653589793), np.float64(6.283185307179586), np.float64(3.141592653589793));3.4842330628528234e-05;0.02503484233062853;0.09755583620683761;3.141592653589793;3.141592653589793;6.283185307179586;3.141592653589793
1398.3558420634083;(np.float64(3.141592653589793), np.float64(6.283185307179586), np.float64(0.0), np.float64(0.0));-0.555467880555477;-0.530467880555477;0.23519108447488782;3.141592653589793;6.283185307179586;0.0;0.0
1398.3558420634083;(np.float64(3.141592653589793), np.float64(3.141592653589793), np.float64(6.283185307179586), np.float64(6.283185307179586));1.244778268984034;1.269778268984034;3.2517453779191956;3.141592653589793;3.141592653589793;6.283185307179586;6.283185307179586
1398.3558420634083;(np.float64(3.141592653589793), np.float64(6.283185307179586), np.float64(0.0), np.float64(3.141592653589793));-2.1930031301537123;-2.1680031301537124;4.724017464605308;3.141592653589793;6.283185307179586;0.0;3.141592653589793
1398.3558420634083;(np.float64(3.141592653589793), np.float64(6.283185307179586), np.float64(0.0), np.float64(6.283185307179586));0.5865194973665471;0.6115194973665471;5.066236195845352;3.141592653589793;6.283185307179586;0.0;6.283185307179586
1398.3558420634083;(np.float64(3.141592653589793), np.float64(6.283185307179586), np.float64(3.141592653589793), np.float64(0.0));1.5136187256360032;1.538618725636003;4.886303457834255;3.141592653589793;6.283185307179586;3.141592653589793;0.0
1398.3558420634083;(np.float64(3.141592653589793), np.float64(6.283185307179586), np.float64(3.141592653589793), np.float64(3.141592653589793));-0.7095809590435233;-0.6845809590435232;1.4896833185884393;3.141592653589793;6.283185307179586;3.141592653589793;3.141592653589793
1398.3558420634083;(np.float64(3.141592653589793), np.float64(6.283185307179586), np.float64(3.141592653589793), np.float64(6.283185307179586));-1.1536187072521247;-1.1286187072521248;3.2733147324898018;3.141592653589793;6.283185307179586;3.141592653589793;6.283185307179586
1398.3558420634083;(np.float64(3.141592653589793), np.float64(6.283185307179586), np.float64(6.283185307179586), np.float64(0.0));-0.5708184459804825;-0.5458184459804825;0.28635963589421226;3.141592653589793;6.283185307179586;6.283185307179586;0.0
1398.3558420634083;(np.float64(3.141592653589793), np.float64(6.283185307179586), np.float64(6.283185307179586), np.float64(3.141592653589793));-1.0828372219417974;-1.0578372219417975;2.4988779142617235;3.141592653589793;6.283185307179586;6.283185307179586;3.141592653589793
1398.3558420634083;(np.float64(3.141592653589793), np.float64(6.283185307179586), np.float64(6.283185307179586), np.float64(6.283185307179586));0.4048646476995325;0.42986464769953253;0.23812493023459505;3.141592653589793;6.283185307179586;6.283185307179586;6.283185307179586
1398.3558420634083;(np.float64(6.283185307179586), np.float64(0.0), np.float64(0.0), np.float64(0.0));-0.42396589741500057;-0.39896589741500055;1.7467400092309604;6.283185307179586;0.0;0.0;0.0
1398.3558420634083;(np.float64(6.283185307179586), np.float64(0.0), np.float64(0.0), np.float64(3.141592653589793));0.3485196788157125;0.3735196788157125;0.34802046322881036;6.283185307179586;0.0;0.0;3.141592653589793
1398.3558420634083;(np.float64(6.283185307179586), np.float64(0.0), np.float64(0.0), np.float64(6.283185307179586));-0.7032402049153634;-0.6782402049153634;1.6432578958051984;6.283185307179586;0.0;0.0;6.283185307179586
1398.3558420634083;(np.float64(6.283185307179586), np.float64(0.0), np.float64(3.141592653589793), np.float64(0.0));-0.0005935567319831324;0.02440644326801687;1.0750980343205037;6.283185307179586;0.0;3.141592653589793;0.0
1398.3558420634083;(np.float64(6.283185307179586), np.float64(0.0), np.float64(3.141592653589793), np.float64(3.141592653589793));0.3194541535155356;0.3444541535155356;2.0482800980257725;6.283185307179586;0.0;3.141592653589793;3.141592653589793
1398.3558420634083;(np.float64(6.283185307179586), np.float64(0.0), np.float64(3.141592653589793), np.float64(6.283185307179586));0.5832015519158126;0.6082015519158126;0.5224385861017009;6.283185307179586;0.0;3.141592653589793;6.283185307179586
1398.3558420634083;(np.float64(6.283185307179586), np.float64(0.0), np.float64(6.283185307179586), np.float64(0.0));0.20552219628908583;0.23052219628908582;1.531865381773166;6.283185307179586;0.0;6.283185307179586;0.0
1398.3558420634083;(np.float64(6.283185307179586), np.float64(0.0), np.float64(6.283185307179586), np.float64(3.141592653589793));0.8832769811993815;0.9082769811993815;1.0871194550552987;6.283185307179586;0.0;6.283185307179586;3.141592653589793
1398.3558420634083;(np.float64(6.283185307179586), np.float64(0.0), np.float64(6.283185307179586), np.float64(6.283185307179586));0.29311463992559167;0.3181146399255917;3.5316442376960038;6.283185307179586;0.0;6.283185307179586;6.283185307179586
1398.3558420634083;(np.float64(6.283185307179586), np.float64(3.141592653589793), np.float64(0.0), np.float64(0.0));-0.7147885246863311;-0.6897885246863311;0.5254912666783432;6.283185307179586;3.141592653589793;0.0;0.0
1398.3558420634083;(np.float64(6.283185307179586), np.float64(3.141592653589793), np.float64(0.0), np.float64(3.141592653589793));1.362206575490632e-07;0.02500013622065755;4.415857167831212;6.283185307179586;3.141592653589793;0.0;3.141592653589793
1398.3558420634083;(np.float64(6.283185307179586), np.float64(3.141592653589793), np.float64(0.0), np.float64(6.283185307179586));0.6272851077008782;0.6522851077008782;0.3417037825747728;6.283185307179586;3.141592653589793;0.0;6.283185307179586
1398.3558420634083;(np.float64(6.283185307179586), np.float64(3.141592653589793), np.float64(3.141592653589793), np.float64(0.0));-0.3194522844265507;-0.2944522844265507;2.0482724431471335;6.283185307179586;3.141592653589793;3.141592653589793;0.0
1398.3558420634083;(np.float64(6.283185307179586), np.float64(3.141592653589793), np.float64(3.141592653589793), np.float64(3.141592653589793));1.4297937919312893;1.4547937919312892;2.499935774186108;6.283185307179586;3.141592653589793;3.141592653589793;3.141592653589793
1398.3558420634083;(np.float64(6.283185307179586), np.float64(3.141592653589793), np.float64(3.141592653589793), np.float64(6.283185307179586));-0.31945590444998617;-0.29445590444998615;2.048287415931621;6.283185307179586;3.141592653589793;3.141592653589793;6.283185307179586
1398.3558420634083;(np.float64(6.283185307179586), np.float64(3.141592653589793), np.float64(6.283185307179586), np.float64(0.0));-0.26921023070359457;-0.24421023070359457;2.483265404745512;6.283185307179586;3.141592653589793;6.283185307179586;0.0
1398.3558420634083;(np.float64(6.283185307179586), np.float64(3.141592653589793), np.float64(6.283185307179586), np.float64(3.141592653589793));1.1895573758663458e-07;0.025000118955737588;4.415885652413074;6.283185307179586;3.141592653589793;6.283185307179586;3.141592653589793
1398.3558420634083;(np.float64(6.283185307179586), np.float64(3.141592653589793), np.float64(6.283185307179586), np.float64(6.283185307179586));-0.7482259418282526;-0.7232259418282526;0.6369493238155123;6.283185307179586;3.141592653589793;6.283185307179586;6.283185307179586
1398.3558420634083;(np.float64(6.283185307179586), np.float64(6.283185307179586), np.float64(0.0), np.float64(0.0));1.2800334494465153;1.3050334494465152;2.451409099917085;6.283185307179586;6.283185307179586;0.0;0.0
1398.3558420634083;(np.float64(6.283185307179586), np.float64(6.283185307179586), np.float64(0.0), np.float64(3.141592653589793));1.2846241925860362;1.3096241925860361;2.4249434930104554;6.283185307179586;6.283185307179586;0.0;3.141592653589793
1398.3558420634083;(np.float64(6.283185307179586), np.float64(6.283185307179586), np.float64(0.0), np.float64(6.283185307179586));-1.1248919741102836;-1.0998919741102837;1.9342708504975663;6.283185307179586;6.283185307179586;0.0;6.283185307179586
1398.3558420634083;(np.float64(6.283185307179586), np.float64(6.283185307179586), np.float64(3.141592653589793), np.float64(0.0));0.5295357555000125;0.5545357555000126;1.8259722137134113;6.283185307179586;6.283185307179586;3.141592653589793;0.0
1398.3558420634083;(np.float64(6.283185307179586), np.float64(6.283185307179586), np.float64(3.141592653589793), np.float64(6.283185307179586));1.1472446607335425;1.1722446607335424;3.8597134065838037;6.283185307179586;6.283185307179586;3.141592653589793;6.283185307179586
1398.3558420634083;(np.float64(6.283185307179586), np.float64(6.283185307179586), np.float64(3.141592653589793), np.float64(3.141592653589793));0.3194521854693456;0.34445218546934564;2.048272030108278;6.283185307179586;6.283185307179586;3.141592653589793;3.141592653589793
1398.3558420634083;(np.float64(6.283185307179586), np.float64(6.283185307179586), np.float64(6.283185307179586), np.float64(0.0));0.6804635222637005;0.7054635222637006;0.45284267455381055;6.283185307179586;6.283185307179586;6.283185307179586;0.0
1398.3558420634083;(np.float64(6.283185307179586), np.float64(6.283185307179586), np.float64(6.283185307179586), np.float64(3.141592653589793));0.5438578866972406;0.5688578866972406;2.5320057910273492;6.283185307179586;6.283185307179586;6.283185307179586;3.141592653589793
1398.3558420634083;(np.float64(6.283185307179586), np.float64(6.283185307179586), np.float64(6.283185307179586), np.float64(6.283185307179586));0.9351348962321173;0.9601348962321173;1.3017472554843692;6.283185307179586;6.283185307179586;6.283185307179586;6.283185307179586
